WKT,Status,x,y,Block
"POINT (4.52678449296858 34.6568365110688)",Panel,4.5267844930,34.6568365100,A2
"POINT (4.5267794229082 34.6568994104534)",Panel,4.5267794220,34.6568994100,A2
"POINT (4.5267742533578 34.6569622997518)",Panel,4.5267742530,34.6569622900,A2
"POINT (4.52676908380738 34.6570251890502)",Panel,4.5267690830,34.6570251800,A2
"POINT (4.52676391425698 34.6570880783485)",Panel,4.5267639140,34.6570880700,A2
"POINT (4.52675874571518 34.6571509576979)",Panel,4.5267587450,34.6571509500,A2
"POINT (4.52675357616478 34.6572138469963)",Panel,4.5267535760,34.6572138400,A2
"POINT (4.52674850610438 34.6572767463809)",Panel,4.5267485060,34.6572767400,A2
"POINT (4.52674333655398 34.6573396356792)",Panel,4.5267433360,34.6573396300,A2
"POINT (4.52673887780549 34.6573935308039)",Panel,4.5267388770,34.6573935300,A2
"POINT (4.5267345175384 34.6574474459638)",Panel,4.5267345170,34.6574474400,A2
"POINT (4.52673005878991 34.6575013410885)",Panel,4.5267300580,34.6575013400,A2
"POINT (4.52672628122906 34.6575475255982)",Panel,4.5267262810,34.6575475200,A2
"POINT (4.52672137630316 34.65760681322)",Panel,4.5267213760,34.6576068100,A2
"POINT (4.52671549695942 34.6576786867431)",Panel,4.5267154970,34.6576786800,A2
"POINT (4.52670952683924 34.6577514556764)",Panel,4.5267095260,34.6577514500,A2
"POINT (4.52670355671905 34.6578242246098)",Panel,4.5267035560,34.6578242200,A2
"POINT (4.52669767737534 34.6578960981329)",Panel,4.5266976770,34.6578960900,A2
"POINT (4.52669179803163 34.6579679716559)",Panel,4.5266917980,34.6579679700,A2
"POINT (4.52668582791145 34.6580407405893)",Panel,4.5266858270,34.6580407400,A2
"POINT (4.52667985779126 34.6581135095227)",Panel,4.5266798570,34.6581135000,A2
"POINT (4.52667397844755 34.6581853830458)",Panel,4.5266739780,34.6581853800,A2
"POINT (4.52666809910384 34.6582572565688)",Panel,4.5266680990,34.6582572500,A2
"POINT (4.52666329265931 34.6583165642259)",Panel,4.5266632920,34.6583165600,A2
"POINT (4.5266595161071 34.6583627387866)",Panel,4.5266595160,34.6583627300,A2
"POINT (4.52665505634998 34.6584166438603)",Panel,4.5266550560,34.6584166400,A2
"POINT (4.52665059760149 34.6584705389849)",Panel,4.5266505970,34.6584705300,A2
"POINT (4.52664552754112 34.6585334383696)",Panel,4.5266455270,34.6585334300,A2
"POINT (4.52664035799072 34.6585963276679)",Panel,4.5266403580,34.6585963200,A2
"POINT (4.52663518944892 34.6586592070173)",Panel,4.5266351890,34.6586592000,A2
"POINT (4.52663001989852 34.6587220963157)",Panel,4.5266300190,34.6587220900,A2
"POINT (4.52662485034809 34.658784985614)",Panel,4.5266248500,34.6587849800,A2
"POINT (4.52661968079769 34.6588478749124)",Panel,4.5266196800,34.6588478700,A2
"POINT (4.52661461073729 34.658910774297)",Panel,4.5266146100,34.6589107700,A2
"POINT (4.52660944219552 34.6589736536464)",Panel,4.5266094420,34.6589736500,A2
"POINT (4.5266049824384 34.65902755872)",Panel,4.5266049820,34.6590275500,A2
"POINT (4.52660062317994 34.659081463931)",Panel,4.5266006230,34.6590814600,A2
"POINT (4.52659616342282 34.6591353690046)",Panel,4.5265961630,34.6591353600,A2
"POINT (4.5265923868706 34.6591815435653)",Panel,4.5265923860,34.6591815400,A2
"POINT (4.52658748093607 34.6592408411361)",Panel,4.5265874800,34.6592408400,A2
"POINT (4.52658160159233 34.6593127146592)",Panel,4.5265816010,34.6593127100,A2
"POINT (4.52657563147215 34.6593854835926)",Panel,4.5265756310,34.6593854800,A2
"POINT (4.52656966135197 34.6594582525259)",Panel,4.5265696610,34.6594582500,A2
"POINT (4.52656378200825 34.659530126049)",Panel,4.5265637820,34.6595301200,A2
"POINT (4.52655790266454 34.6596019995721)",Panel,4.5265579020,34.6596019900,A2
"POINT (4.52655193254436 34.6596747685055)",Panel,4.5265519320,34.6596747600,A2
"POINT (4.52654596242418 34.6597475374388)",Panel,4.5265459620,34.6597475300,A2
"POINT (4.52654008308047 34.6598194109619)",Panel,4.5265400830,34.6598194100,A2
"POINT (4.52653420373676 34.659891284485)",Panel,4.5265342030,34.6598912800,A2
"POINT (4.52652939830085 34.6599505821931)",Panel,4.5265293980,34.6599505800,A2
"POINT (4.52687073201395 34.6567373738106)",Panel,4.5268707320,34.6567373700,A2
"POINT (4.52686592657805 34.6567966715187)",Panel,4.5268659260,34.6567966700,A2
"POINT (4.52685994774431 34.6568685349555)",Panel,4.5268599470,34.6568685300,A2
"POINT (4.5268540684006 34.6569404084786)",Panel,4.5268540680,34.6569404000,A2
"POINT (4.52684809727179 34.657013187361)",Panel,4.5268480970,34.6570131800,A2
"POINT (4.5268421271516 34.6570859562944)",Panel,4.5268421270,34.6570859500,A2
"POINT (4.52683624780789 34.6571578298174)",Panel,4.5268362470,34.6571578200,A2
"POINT (4.52683036846418 34.6572297033405)",Panel,4.5268303680,34.6572297000,A2
"POINT (4.526824398344 34.6573024722739)",Panel,4.5268243980,34.6573024700,A2
"POINT (4.52681842822378 34.6573752412072)",Panel,4.5268184280,34.6573752400,A2
"POINT (4.52681254888007 34.6574471147303)",Panel,4.5268125480,34.6574471100,A2
"POINT (4.5268077434442 34.6575064124384)",Panel,4.5268077430,34.6575064100,A2
"POINT (4.52680378433041 34.6575543877687)",Panel,4.5268037840,34.6575543800,A2
"POINT (4.5267989788945 34.6576136854768)",Panel,4.5267989780,34.6576136800,A2
"POINT (4.52679300006076 34.6576855489136)",Panel,4.5267930000,34.6576855400,A2
"POINT (4.52678702994058 34.657758317847)",Panel,4.5267870290,34.6577583100,A2
"POINT (4.52678115931042 34.6578310968666)",Panel,4.5267811590,34.6578310900,A2
"POINT (4.52677518047668 34.6579029603034)",Panel,4.5267751800,34.6579029600,A2
"POINT (4.52676930012435 34.6579748437755)",Panel,4.5267693000,34.6579748400,A2
"POINT (4.52676333000416 34.6580476127089)",Panel,4.5267633300,34.6580476100,A2
"POINT (4.52675735988398 34.6581203816422)",Panel,4.5267573590,34.6581203800,A2
"POINT (4.52675148054024 34.6581922551653)",Panel,4.5267514800,34.6581922500,A2
"POINT (4.52674560119653 34.6582641286884)",Panel,4.5267456010,34.6582641200,A2
"POINT (4.52674079576065 34.6583234263965)",Panel,4.5267407950,34.6583234200,A2
"POINT (4.52673683664686 34.6583714017268)",Panel,4.5267368360,34.6583714000,A2
"POINT (4.52673193172093 34.6584306893486)",Panel,4.5267319310,34.6584306800,A2
"POINT (4.52672605237722 34.6585025628717)",Panel,4.5267260520,34.6585025600,A2
"POINT (4.52672017303351 34.6585744363947)",Panel,4.5267201730,34.6585744300,A2
"POINT (4.52671420291333 34.6586472053281)",Panel,4.5267142020,34.6586472000,A2
"POINT (4.52670823279314 34.6587199742615)",Panel,4.5267082320,34.6587199700,A2
"POINT (4.52670235344943 34.6587918477845)",Panel,4.5267023530,34.6587918400,A2
"POINT (4.52669647410572 34.6588637213076)",Panel,4.5266964740,34.6588637200,A2
"POINT (4.52669050297691 34.65893650019)",Panel,4.5266905030,34.6589365000,A2
"POINT (4.5266845328567 34.6590092691234)",Panel,4.5266845320,34.6590092600,A2
"POINT (4.52667865351299 34.6590811426464)",Panel,4.5266786530,34.6590811400,A2
"POINT (4.52667384807711 34.6591404403545)",Panel,4.5266738480,34.6591404400,A2
"POINT (4.52666988896332 34.6591884156848)",Panel,4.5266698890,34.6591884100,A2
"POINT (4.52666498403739 34.6592477033067)",Panel,4.5266649840,34.6592477000,A2
"POINT (4.52665910469368 34.6593195768297)",Panel,4.5266591040,34.6593195700,A2
"POINT (4.52665313457349 34.6593923457631)",Panel,4.5266531340,34.6593923400,A2
"POINT (4.52664726394334 34.6594651247828)",Panel,4.5266472630,34.6594651200,A2
"POINT (4.5266412851096 34.6595369882195)",Panel,4.5266412850,34.6595369800,A2
"POINT (4.52663540576589 34.6596088617426)",Panel,4.5266354050,34.6596088600,A2
"POINT (4.5266294356457 34.659681630676)",Panel,4.5266294350,34.6596816300,A2
"POINT (4.52662346451689 34.6597544095584)",Panel,4.5266234640,34.6597544000,A2
"POINT (4.52661758517315 34.6598262830814)",Panel,4.5266175850,34.6598262800,A2
"POINT (4.52661170582944 34.6598981566045)",Panel,4.5266117050,34.6598981500,A2
"POINT (4.52660690039357 34.6599574543126)",Panel,4.5266069000,34.6599574500,A2
"POINT (4.52694823511527 34.6567442359812)",Panel,4.5269482350,34.6567442300,A2
"POINT (4.52694342867076 34.6568035436383)",Panel,4.5269434280,34.6568035400,A2
"POINT (4.52693754932705 34.6568754171613)",Panel,4.5269375490,34.6568754100,A2
"POINT (4.52693157049328 34.6569472805981)",Panel,4.5269315700,34.6569472800,A2
"POINT (4.5269256003731 34.6570200495315)",Panel,4.5269256000,34.6570200400,A2
"POINT (4.52691972974294 34.6570928285512)",Panel,4.5269197290,34.6570928200,A2
"POINT (4.52691375090921 34.6571646919879)",Panel,4.5269137500,34.6571646900,A2
"POINT (4.52690787156549 34.657236565511)",Panel,4.5269078710,34.6572365600,A2
"POINT (4.52690190144531 34.6573093344444)",Panel,4.5269019010,34.6573093300,A2
"POINT (4.52689593132513 34.6573821033778)",Panel,4.5268959310,34.6573821000,A2
"POINT (4.52689005198142 34.6574539769008)",Panel,4.5268900520,34.6574539700,A2
"POINT (4.52688524553689 34.6575132845579)",Panel,4.5268852450,34.6575132800,A2
"POINT (4.52688128743172 34.6575612499392)",Panel,4.5268812870,34.6575612400,A2
"POINT (4.52687648098722 34.6576205575963)",Panel,4.5268764810,34.6576205500,A2
"POINT (4.52687050215345 34.6576924210331)",Panel,4.5268705020,34.6576924200,A2
"POINT (4.52686463152332 34.6577652000528)",Panel,4.5268646310,34.6577652000,A2
"POINT (4.52685866140314 34.6578379689861)",Panel,4.5268586610,34.6578379600,A2
"POINT (4.5268527820594 34.6579098425092)",Panel,4.5268527820,34.6579098400,A2
"POINT (4.52684680322566 34.657981705946)",Panel,4.5268468030,34.6579817000,A2
"POINT (4.52684083310548 34.6580544748794)",Panel,4.5268408330,34.6580544700,A2
"POINT (4.52683496247532 34.658127253899)",Panel,4.5268349620,34.6581272500,A2
"POINT (4.52682898364158 34.6581991173358)",Panel,4.5268289830,34.6581991100,A2
"POINT (4.52682310429787 34.6582709908589)",Panel,4.5268231040,34.6582709900,A2
"POINT (4.52681829886197 34.658330288567)",Panel,4.5268182980,34.6583302800,A2
"POINT (4.52681433974818 34.6583782638973)",Panel,4.5268143390,34.6583782600,A2
"POINT (4.5268095343123 34.6584375616054)",Panel,4.5268095340,34.6584375600,A2
"POINT (4.52680355547854 34.6585094250422)",Panel,4.5268035550,34.6585094200,A2
"POINT (4.52679767613482 34.6585812985652)",Panel,4.5267976760,34.6585812900,A2
"POINT (4.52679170500601 34.6586540774476)",Panel,4.5267917050,34.6586540700,A2
"POINT (4.52678583437586 34.6587268564673)",Panel,4.5267858340,34.6587268500,A2
"POINT (4.52677985554212 34.6587987199041)",Panel,4.5267798550,34.6587987100,A2
"POINT (4.52677397619841 34.6588705934271)",Panel,4.5267739760,34.6588705900,A2
"POINT (4.52676800607822 34.6589433623605)",Panel,4.5267680060,34.6589433600,A2
"POINT (4.52676203595804 34.6590161312939)",Panel,4.5267620360,34.6590161300,A2
"POINT (4.52675615661433 34.6590880048169)",Panel,4.5267561560,34.6590880000,A2
"POINT (4.52675135117843 34.659147302525)",Panel,4.5267513510,34.6591473000,A2
"POINT (4.52674739206464 34.6591952778554)",Panel,4.5267473920,34.6591952700,A2
"POINT (4.52674258662876 34.6592545755635)",Panel,4.5267425860,34.6592545700,A2
"POINT (4.52673660779499 34.6593264390002)",Panel,4.5267366070,34.6593264300,A2
"POINT (4.52673073716486 34.6593992180199)",Panel,4.5267307370,34.6593992100,A2
"POINT (4.52672476603605 34.6594719969023)",Panel,4.5267247660,34.6594719900,A2
"POINT (4.52671878720229 34.6595438603391)",Panel,4.5267187870,34.6595438600,A2
"POINT (4.52671290785858 34.6596157338621)",Panel,4.5267129070,34.6596157300,A2
"POINT (4.52670693773839 34.6596885027955)",Panel,4.5267069370,34.6596885000,A2
"POINT (4.52670106710824 34.6597612818152)",Panel,4.5267010670,34.6597612800,A2
"POINT (4.5266950882745 34.659833145252)",Panel,4.5266950880,34.6598331400,A2
"POINT (4.52668920893079 34.659905018775)",Panel,4.5266892080,34.6599050100,A2
"POINT (4.52668440349488 34.6599643164831)",Panel,4.5266844030,34.6599643100,A2
"POINT (4.52702573720798 34.6567511081007)",Panel,4.5270257370,34.6567511000,A2
"POINT (4.52702093177208 34.6568104058088)",Panel,4.5270209310,34.6568104000,A2
"POINT (4.52701505242837 34.6568822793319)",Panel,4.5270150520,34.6568822700,A2
"POINT (4.52700907359463 34.6569541427686)",Panel,4.5270090730,34.6569541400,A2
"POINT (4.52700320296447 34.6570269217883)",Panel,4.5270032030,34.6570269200,A2
"POINT (4.52699723284429 34.6570996907217)",Panel,4.5269972320,34.6570996900,A2
"POINT (4.52699135350058 34.6571715642447)",Panel,4.5269913530,34.6571715600,A2
"POINT (4.52698537466684 34.6572434276815)",Panel,4.5269853740,34.6572434200,A2
"POINT (4.52697940353803 34.6573162065639)",Panel,4.5269794030,34.6573162000,A2
"POINT (4.52697353290787 34.6573889855836)",Panel,4.5269735320,34.6573889800,A2
"POINT (4.5269675540741 34.6574608490204)",Panel,4.5269675540,34.6574608400,A2
"POINT (4.52696274863823 34.6575201467285)",Panel,4.5269627480,34.6575201400,A2
"POINT (4.52695878952444 34.6575681220588)",Panel,4.5269587890,34.6575681200,A2
"POINT (4.52695398408853 34.6576274197669)",Panel,4.5269539840,34.6576274100,A2
"POINT (4.52694810474482 34.6576992932899)",Panel,4.5269481040,34.6576992900,A2
"POINT (4.52694213462464 34.6577720622233)",Panel,4.5269421340,34.6577720600,A2
"POINT (4.52693616450445 34.6578448311567)",Panel,4.5269361640,34.6578448300,A2
"POINT (4.52693028516074 34.6579167046797)",Panel,4.5269302850,34.6579167000,A2
"POINT (4.52692430632701 34.6579885681165)",Panel,4.5269243060,34.6579885600,A2
"POINT (4.52691843569685 34.6580613471362)",Panel,4.5269184350,34.6580613400,A2
"POINT (4.52691246456804 34.6581341260186)",Panel,4.5269124640,34.6581341200,A2
"POINT (4.52690658522433 34.6582059995416)",Panel,4.5269065850,34.6582059900,A2
"POINT (4.52690060639056 34.6582778629784)",Panel,4.5269006060,34.6582778600,A2
"POINT (4.52689580095468 34.6583371606865)",Panel,4.5268958010,34.6583371600,A2
"POINT (4.52689184184089 34.6583851360168)",Panel,4.5268918410,34.6583851300,A2
"POINT (4.52688703640499 34.6584444337249)",Panel,4.5268870360,34.6584444300,A2
"POINT (4.52688115706128 34.658516307248)",Panel,4.5268811570,34.6585163000,A2
"POINT (4.52687517822754 34.6585881706848)",Panel,4.5268751780,34.6585881700,A2
"POINT (4.52686920810736 34.6586609396181)",Panel,4.5268692080,34.6586609300,A2
"POINT (4.5268633374772 34.6587337186378)",Panel,4.5268633370,34.6587337100,A2
"POINT (4.52685735864346 34.6588055820746)",Panel,4.5268573580,34.6588055800,A2
"POINT (4.52685147929975 34.6588774555976)",Panel,4.5268514790,34.6588774500,A2
"POINT (4.52684550917957 34.658950224531)",Panel,4.5268455090,34.6589502200,A2
"POINT (4.52683953905936 34.6590229934644)",Panel,4.5268395390,34.6590229900,A2
"POINT (4.52683365870702 34.6590948769365)",Panel,4.5268336580,34.6590948700,A2
"POINT (4.52682885327114 34.6591541746446)",Panel,4.5268288530,34.6591541700,A2
"POINT (4.52682489516598 34.6592021400259)",Panel,4.5268248950,34.6592021400,A2
"POINT (4.52682008872145 34.659261447683)",Panel,4.5268200880,34.6592614400,A2
"POINT (4.52681410988771 34.6593333111198)",Panel,4.5268141090,34.6593333100,A2
"POINT (4.52680823925755 34.6594060901394)",Panel,4.5268082390,34.6594060900,A2
"POINT (4.52680226913737 34.6594788590728)",Panel,4.5268022690,34.6594788500,A2
"POINT (4.52679638979366 34.6595507325959)",Panel,4.5267963890,34.6595507300,A2
"POINT (4.52679041095992 34.6596225960327)",Panel,4.5267904110,34.6596225900,A2
"POINT (4.52678444083973 34.659695364966)",Panel,4.5267844400,34.6596953600,A2
"POINT (4.52677857020958 34.6597681439857)",Panel,4.5267785700,34.6597681400,A2
"POINT (4.52677259137581 34.6598400074225)",Panel,4.5267725910,34.6598400000,A2
"POINT (4.5267667120321 34.6599118809455)",Panel,4.5267667120,34.6599118800,A2
"POINT (4.5267619055876 34.6599711886026)",Panel,4.5267619050,34.6599711800,A2
"POINT (4.5271032403093 34.6567579702712)",Panel,4.5271032400,34.6567579700,A2
"POINT (4.52709843386479 34.6568172779283)",Panel,4.5270984330,34.6568172700,A2
"POINT (4.52709255452108 34.6568891514514)",Panel,4.5270925540,34.6568891500,A2
"POINT (4.52708667517737 34.6569610249745)",Panel,4.5270866750,34.6569610200,A2
"POINT (4.52708070505719 34.6570337939078)",Panel,4.5270807050,34.6570337900,A2
"POINT (4.52707473493698 34.6571065628412)",Panel,4.5270747340,34.6571065600,A2
"POINT (4.52706885559327 34.6571784363643)",Panel,4.5270688550,34.6571784300,A2
"POINT (4.52706297624956 34.6572503098873)",Panel,4.5270629760,34.6572503000,A2
"POINT (4.52705700612937 34.6573230788207)",Panel,4.5270570060,34.6573230700,A2
"POINT (4.52705103600919 34.6573958477541)",Panel,4.5270510360,34.6573958400,A2
"POINT (4.52704515666548 34.6574677212772)",Panel,4.5270451560,34.6574677200,A2
"POINT (4.52704025173954 34.657527008899)",Panel,4.5270402510,34.6575270000,A2
"POINT (4.52703629262575 34.6575749842293)",Panel,4.5270362920,34.6575749800,A2
"POINT (4.52703148718988 34.6576342819374)",Panel,4.5270314870,34.6576342800,A2
"POINT (4.52702560784617 34.6577061554604)",Panel,4.5270256070,34.6577061500,A2
"POINT (4.52701963671736 34.6577789343428)",Panel,4.5270196360,34.6577789300,A2
"POINT (4.52701366659717 34.6578517032762)",Panel,4.5270136660,34.6578517000,A2
"POINT (4.52700778725343 34.6579235767993)",Panel,4.5270077870,34.6579235700,A2
"POINT (4.52700190790972 34.6579954503223)",Panel,4.5270019070,34.6579954500,A2
"POINT (4.52699593778954 34.6580682192557)",Panel,4.5269959370,34.6580682100,A2
"POINT (4.52698996766935 34.6581409881891)",Panel,4.5269899670,34.6581409800,A2
"POINT (4.52698408832564 34.6582128617122)",Panel,4.5269840880,34.6582128600,A2
"POINT (4.52697820898193 34.6582847352352)",Panel,4.5269782090,34.6582847300,A2
"POINT (4.526973304056 34.658344022857)",Panel,4.5269733040,34.6583440200,A2
"POINT (4.52696934494221 34.6583919981873)",Panel,4.5269693440,34.6583919900,A2
"POINT (4.52696453950633 34.6584512958955)",Panel,4.5269645390,34.6584512900,A2
"POINT (4.52695866016262 34.6585231694185)",Panel,4.5269586600,34.6585231600,A2
"POINT (4.52695268132886 34.6585950328553)",Panel,4.5269526810,34.6585950300,A2
